LayerID, Avg IFMAP SRAM BW, Avg FILTER SRAM BW, Avg OFMAP SRAM BW, Avg IFMAP DRAM BW, Avg FILTER DRAM BW, Avg OFMAP DRAM BW,
0, 20.943201376936315, 1.9827882960413081, 5.535283993115319, 0.28607755880483154, 0.18308963763509217, 245.8181818181818,
1, 5.51301684532925, 7.056661562021439, 2.009188361408882, 0.12460267005721551, 0.7323585505403687, 200.0,
2, 0.3613550815558344, 23.1267252195734, 0.7227101631116688, 0.04577240940877304, 2.9294342021614748, 64.0,
3, 0.5306310456011055, 135.841547673883, 0.707508060801474, 0.09154481881754609, 9.375083447245446, 256.0,
4, 0.5014691478942214, 64.18805093046034, 0.6268364348677767, 0.08137317228226319, 5.2082969085273785, 128.0,
5, 0.20094191522762953, 2.2103610675039245, 0.8210361067503925, 0.020343293070565798, 0.22377622377622378, 11.0,
